datetime,overflow,cap,load,dist,origen_id,dest_id,origen_tag,len_origen_tag,dest_tag,len_dest_tag,modelo,criterion,degree,total_balance,abs_flux
2011-02-19 15:00:00,0,74.0,-0.4033494000000001,475,23,14,91.64.15.6.5.2.45.54.73,9,91.64.15.6.5.2.45.54,8,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,-0.46773709241941797,83,14,17,91.64.15.6.5.2.45.54,8,91.64.15.6.5.2.45,7,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,0.28856312881355933,455,13,10,91.64.15.14.3.30.68.92,8,91.64.15.14.3.30.68,7,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,0.2518739833333334,446,22,21,91.64.15.14.3.1.69.95,8,91.64.15.14.3.1.69,7,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,0.2005346666666667,117,21,4,91.64.15.14.3.1.13,7,91.64.15.14.3.1,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-0.4033494000000001,469,23,18,91.64.15.6.5.2.25,7,91.64.15.6.5.2,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,0.16587527586206893,250,6,5,91.64.15.14.3.12.26,7,91.64.15.14.3.12,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,0.2080941533333333,561,1,18,91.64.15.6.5.2.27,7,91.64.15.6.5.2,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,0.3379201327586207,314,10,4,91.64.15.14.3.1.31,7,91.64.15.14.3.1,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,0.3379201327586207,146,10,3,91.64.15.14.8.9.38,7,91.64.15.14.8.9,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,-0.09762346428571414,34,11,4,91.64.15.14.3.1.43,7,91.64.15.14.3.1,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,0.2005346666666667,200,21,13,91.64.15.14.3.30.44,7,91.64.15.14.3.30,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-1.4827583299596605,271,17,18,91.64.15.6.5.2.45,7,91.64.15.6.5.2,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,-0.06434765000000005,132,14,3,91.64.15.14.8.9.46,7,91.64.15.14.8.9,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,-0.13147613333333333,133,20,3,91.64.15.14.8.9.52,7,91.64.15.14.8.9,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-0.31591264999999996,365,8,6,91.64.15.14.8.7.53,7,91.64.15.14.8.7,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,0.21005283050847465,142,16,10,91.76.74.18.0.28.57,7,91.76.74.18.0.28,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,0.3490342166666667,394,4,10,91.64.75.4.39.50.59,7,91.64.75.4.39.50,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,0.30024433333333334,786,18,13,91.64.15.14.3.30.65,7,91.64.15.14.3.30,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,0.6264636299158217,129,10,13,91.64.15.14.3.30.68,7,91.64.15.14.3.30,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,0.4523056991792982,102,21,4,91.64.15.14.3.1.69,7,91.64.15.14.3.1,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,-0.23860306666666667,284,19,3,91.64.15.14.8.9.77,7,91.64.15.14.8.9,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,-0.9751081355932204,141,15,18,91.64.15.6.5.2.78,7,91.64.15.6.5.2,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,0.2005346666666667,189,21,5,91.64.15.14.3.12.87,7,91.64.15.14.3.12,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-0.4033494000000001,173,23,14,91.64.15.6.5.97.99,7,91.64.15.6.5.97,6,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,1.2421045546318394,314,4,4,91.64.15.14.3.1,6,91.64.15.14.3,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-2.3543999842730434,259,18,19,91.64.15.6.5.2,6,91.64.15.6.5,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,-0.1500915014506997,445,6,14,91.64.15.14.8.7,6,91.64.15.14.8,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,-0.478169917966056,366,3,14,91.64.15.14.8.9,6,91.64.15.14.8,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,-1.65250743083049,100,5,4,91.64.15.14.3.12,6,91.64.15.14.3,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-0.9751081355932204,151,15,7,91.64.15.14.23.22,6,91.64.15.14.23,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,0.5479636535820335,508,10,23,91.76.74.18.0.28,6,91.76.74.18.0,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,1.415595984114689,62,13,4,91.64.15.14.3.30,6,91.64.15.14.3,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,0.2005346666666667,140,21,23,91.64.15.72.42.32,6,91.64.15.72.42,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,0.3379201327586207,284,10,23,91.76.74.18.0.35,6,91.76.74.18.0,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-0.4033494000000001,45,23,14,91.64.15.14.8.40,6,91.64.15.14.8,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,-0.9751081355932204,176,15,15,91.64.75.4.85.41,6,91.64.75.4.85,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-1.8320475593220344,231,12,14,91.64.15.14.8.49,6,91.64.15.14.8,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,0.6867797026532155,411,10,9,91.64.75.4.39.50,6,91.64.75.4.39,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-0.13147613333333333,618,20,23,91.76.74.18.0.58,6,91.76.74.18.0,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,0.21005283050847465,638,16,15,91.76.63.48.10.61,6,91.76.63.48.10,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,-0.9751081355932204,196,15,11,91.76.74.21.37.62,6,91.76.74.21.37,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,-0.06434765000000005,252,14,11,91.76.74.21.37.67,6,91.76.74.21.37,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,0.28856312881355933,105,13,5,91.76.74.18.56.71,6,91.76.74.18.56,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,-0.23860306666666667,397,19,14,91.76.74.21.36.80,6,91.76.74.21.36,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,-2.0188884067796606,281,5,8,91.76.74.18.19.81,6,91.76.74.18.19,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-0.23860306666666667,540,19,16,91.76.63.48.79.82,6,91.76.63.48.79,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,0.28856312881355933,432,13,17,91.76.63.34.33.83,6,91.76.63.34.33,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,0.2080941533333333,214,1,14,91.76.63.34.66.84,6,91.76.63.34.66,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,0.3379201327586207,53,10,19,91.64.15.29.47.86,6,91.64.15.29.47,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-0.9751081355932204,43,15,8,91.76.63.48.70.88,6,91.76.63.48.70,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,21.2,-0.4033494000000001,234,23,13,91.76.63.48.24.90,6,91.76.63.48.24,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,0.2909474716666667,398,9,14,91.64.15.14.8.94,6,91.64.15.14.8,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,-1.0149551666666663,570,17,11,91.76.74.21.37.96,6,91.76.74.21.37,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,74.0,-0.4677388713937791,86,14,19,91.64.15.6.5.97,6,91.64.15.6.5,5,waxman,4,4,-13.415094735472627,94.00439457329931
2011-02-19 15:00:00,0,40.0,0.35047057234523976,176,23,4,91.76.74.18.0,5,91.76.74.18,4,waxman,4,4,-13.415094735472627,94.00439457329931
